"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE","MPROG"
"BAMN","AA31","2009","Astan20090518NA",48.732,-3.968,,"Astan","20090518",,,"RA090518",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,254.901960784314,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090602NA",48.732,-3.968,,"Astan","20090602",,,"RA090602",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,156.862745098039,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090602NA",48.732,-3.968,,"Astan","20090602",,,"RA090602",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,666.666666666667,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090616NA",48.732,-3.968,,"Astan","20090616",,,"RA090616",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,137.254901960784,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090616NA",48.732,-3.968,,"Astan","20090616",,,"RA090616",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1013.07189542484,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090701NA",48.732,-3.968,,"Astan","20090701",,,"RA090701",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,173.076923076923,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090701NA",48.732,-3.968,,"Astan","20090701",,,"RA090701",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1583.33333333333,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090716NA",48.732,-3.968,,"Astan","20090716",,,"RA090716",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,230.769230769231,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090716NA",48.732,-3.968,,"Astan","20090716",,,"RA090716",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1288.46153846154,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090731NA",48.732,-3.968,,"Astan","20090731",,,"RA090731",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,250,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090731NA",48.732,-3.968,,"Astan","20090731",,,"RA090731",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,3865.38461538462,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090814NA",48.732,-3.968,,"Astan","20090814",,,"RA090814",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,282.051282051282,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090814NA",48.732,-3.968,,"Astan","20090814",,,"RA090814",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,3608.97435897436,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090828NA",48.732,-3.968,,"Astan","20090828",,,"RA090828",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,250,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090828NA",48.732,-3.968,,"Astan","20090828",,,"RA090828",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5269.23076923077,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090914NA",48.732,-3.968,,"Astan","20090914",,,"RA090914",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,217.948717948718,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090914NA",48.732,-3.968,,"Astan","20090914",,,"RA090914",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,8294.87179487179,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090928NA",48.732,-3.968,,"Astan","20090928",,,"RA090928",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,339.74358974359,"CEMP~NATL"
"BAMN","AA31","2009","Astan20090928NA",48.732,-3.968,,"Astan","20090928",,,"RA090928",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,13878.2051282051,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091012NA",48.732,-3.968,,"Astan","20091012",,,"RA091012",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,83.3333333333333,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091012NA",48.732,-3.968,,"Astan","20091012",,,"RA091012",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,4871.79487179487,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091027NA",48.732,-3.968,,"Astan","20091027",,,"RA091027",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,137.931034482759,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091027NA",48.732,-3.968,,"Astan","20091027",,,"RA091027",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,6758.62068965517,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091110NA",48.732,-3.968,,"Astan","20091110",,,"RA091110",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,40.2298850574713,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091110NA",48.732,-3.968,,"Astan","20091110",,,"RA091110",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,3350.57471264368,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091126NA",48.732,-3.968,,"Astan","20091126",,,"RA091126",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,97.7011494252874,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091126NA",48.732,-3.968,,"Astan","20091126",,,"RA091126",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1212.64367816092,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091210NA",48.732,-3.968,,"Astan","20091210",,,"RA091210",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,80.4597701149425,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091210NA",48.732,-3.968,,"Astan","20091210",,,"RA091210",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1086.20689655172,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091223NA",48.732,-3.968,,"Astan","20091223",,,"RA091223",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,114.942528735632,"CEMP~NATL"
"BAMN","AA31","2009","Astan20091223NA",48.732,-3.968,,"Astan","20091223",,,"RA091223",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1028.73563218391,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090107NA",48.772,-3.983,,"Estacade","20090107",,,"RE090107",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,76,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090107NA",48.772,-3.983,,"Estacade","20090107",,,"RE090107",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,3058,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090120NA",48.772,-3.983,,"Estacade","20090120",,,"RE090120",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,94,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090120NA",48.772,-3.983,,"Estacade","20090120",,,"RE090120",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2433,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090205NA",48.772,-3.983,,"Estacade","20090205",,,"RE090205",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,41,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090205NA",48.772,-3.983,,"Estacade","20090205",,,"RE090205",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2246,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090218NA",48.772,-3.983,,"Estacade","20090218",,,"RE090218",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,35,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090218NA",48.772,-3.983,,"Estacade","20090218",,,"RE090218",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1690,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090306NA",48.772,-3.983,,"Estacade","20090306",,,"RE090306",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,88,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090306NA",48.772,-3.983,,"Estacade","20090306",,,"RE090306",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5772,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090320NA",48.772,-3.983,,"Estacade","20090320",,,"RE090320",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,129,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090320NA",48.772,-3.983,,"Estacade","20090320",,,"RE090320",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,7877,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090403NA",48.772,-3.983,,"Estacade","20090403",,,"RE090403",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,47,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090403NA",48.772,-3.983,,"Estacade","20090403",,,"RE090403",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2602,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090416NA",48.772,-3.983,,"Estacade","20090416",,,"RE090416",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,152,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090416NA",48.772,-3.983,,"Estacade","20090416",,,"RE090416",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1181,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090504NA",48.772,-3.983,,"Estacade","20090504",,,"RE090504",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,20,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090504NA",48.772,-3.983,,"Estacade","20090504",,,"RE090504",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1059,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090518NA",48.772,-3.983,,"Estacade","20090518",,,"RE090518",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,85,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090518NA",48.772,-3.983,,"Estacade","20090518",,,"RE090518",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,438,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090602NA",48.772,-3.983,,"Estacade","20090602",,,"RE090602",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,105,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090602NA",48.772,-3.983,,"Estacade","20090602",,,"RE090602",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,673,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090616NA",48.772,-3.983,,"Estacade","20090616",,,"RE090616",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,52,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090616NA",48.772,-3.983,,"Estacade","20090616",,,"RE090616",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,948,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090701NA",48.772,-3.983,,"Estacade","20090701",,,"RE090701",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,202,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090701NA",48.772,-3.983,,"Estacade","20090701",,,"RE090701",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2321,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090716NA",48.772,-3.983,,"Estacade","20090716",,,"RE090716",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,119,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090716NA",48.772,-3.983,,"Estacade","20090716",,,"RE090716",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1714,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090731NA",48.772,-3.983,,"Estacade","20090731",,,"RE090731",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,119,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090731NA",48.772,-3.983,,"Estacade","20090731",,,"RE090731",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,4935,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090814NA",48.772,-3.983,,"Estacade","20090814",,,"RE090814",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,137,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090814NA",48.772,-3.983,,"Estacade","20090814",,,"RE090814",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5381,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090828NA",48.772,-3.983,,"Estacade","20090828",,,"RE090828",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,107,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090828NA",48.772,-3.983,,"Estacade","20090828",,,"RE090828",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5298,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090914NA",48.772,-3.983,,"Estacade","20090914",,,"RE090914",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,226,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090914NA",48.772,-3.983,,"Estacade","20090914",,,"RE090914",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,14315,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090928NA",48.772,-3.983,,"Estacade","20090928",,,"RE090928",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,36,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20090928NA",48.772,-3.983,,"Estacade","20090928",,,"RE090928",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,8375,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091012NA",48.772,-3.983,,"Estacade","20091012",,,"RE091012",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,54,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091012NA",48.772,-3.983,,"Estacade","20091012",,,"RE091012",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,5839,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091110NA",48.772,-3.983,,"Estacade","20091110",,,"RE091110",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,47,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091110NA",48.772,-3.983,,"Estacade","20091110",,,"RE091110",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,2883,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091126NA",48.772,-3.983,,"Estacade","20091126",,,"RE091126",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,94,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091126NA",48.772,-3.983,,"Estacade","20091126",,,"RE091126",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,924,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091210NA",48.772,-3.983,,"Estacade","20091210",,,"RE091210",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,29,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091210NA",48.772,-3.983,,"Estacade","20091210",,,"RE091210",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,1018,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091223NA",48.772,-3.983,,"Estacade","20091223",,,"RE091223",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,18,"CEMP~NATL"
"BAMN","AA31","2009","Estacade20091223NA",48.772,-3.983,,"Estacade","20091223",,,"RE091223",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2009","PP","ERID",,,,848,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100111NA",48.772,-3.983,,"Estacade","20100111",,,"RE100111",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,23,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100111NA",48.772,-3.983,,"Estacade","20100111",,,"RE100111",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,1269,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100125NA",48.772,-3.983,,"Estacade","20100125",,,"RE100125",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,64,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100125NA",48.772,-3.983,,"Estacade","20100125",,,"RE100125",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,1170,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100208NA",48.772,-3.983,,"Estacade","20100208",,,"RE100208",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,76,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100208NA",48.772,-3.983,,"Estacade","20100208",,,"RE100208",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,1982,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100309NA",48.772,-3.983,,"Estacade","20100309",,,"RE100309",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,105,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100309NA",48.772,-3.983,,"Estacade","20100309",,,"RE100309",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,4567,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100324NA",48.772,-3.983,,"Estacade","20100324",,,"RE100324",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,76,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100324NA",48.772,-3.983,,"Estacade","20100324",,,"RE100324",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,1649,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100422NA",48.772,-3.983,,"Estacade","20100422",,,"RE100422",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,18,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100422NA",48.772,-3.983,,"Estacade","20100422",,,"RE100422",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,1000,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100506NA",48.772,-3.983,,"Estacade","20100506",,,"RE100506",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,42,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100506NA",48.772,-3.983,,"Estacade","20100506",,,"RE100506",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,762,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100521NA",48.772,-3.983,,"Estacade","20100521",,,"RE100521",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,42,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100521NA",48.772,-3.983,,"Estacade","20100521",,,"RE100521",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,131,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100607NA",48.772,-3.983,,"Estacade","20100607",,,"RE100607",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,107,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100607NA",48.772,-3.983,,"Estacade","20100607",,,"RE100607",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,857,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100621NA",48.772,-3.983,,"Estacade","20100621",,,"RE100621",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,54,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100621NA",48.772,-3.983,,"Estacade","20100621",,,"RE100621",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,2470,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100706NA",48.772,-3.983,,"Estacade","20100706",,,"RE100706",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,36,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100706NA",48.772,-3.983,,"Estacade","20100706",,,"RE100706",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,4446,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100720NA",48.772,-3.983,,"Estacade","20100720",,,"RE100720",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,95,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100720NA",48.772,-3.983,,"Estacade","20100720",,,"RE100720",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,4250,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100805NA",48.772,-3.983,,"Estacade","20100805",,,"RE100805",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,36,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100805NA",48.772,-3.983,,"Estacade","20100805",,,"RE100805",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,3994,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100819NA",48.772,-3.983,,"Estacade","20100819",,,"RE100819",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,42,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100819NA",48.772,-3.983,,"Estacade","20100819",,,"RE100819",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,2661,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100903NA",48.772,-3.983,,"Estacade","20100903",,,"RE100903",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,65,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100903NA",48.772,-3.983,,"Estacade","20100903",,,"RE100903",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,3298,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100916NA",48.772,-3.983,,"Estacade","20100916",,,"RE100916",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,36,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20100916NA",48.772,-3.983,,"Estacade","20100916",,,"RE100916",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,2369,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20101001NA",48.772,-3.983,,"Estacade","20101001",,,"RE101001",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,95,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20101001NA",48.772,-3.983,,"Estacade","20101001",,,"RE101001",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,2101,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20101015NA",48.772,-3.983,,"Estacade","20101015",,,"RE101015",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,42,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20101015NA",48.772,-3.983,,"Estacade","20101015",,,"RE101015",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,3256,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20101115NA",48.772,-3.983,,"Estacade","20101115",,,"RE101115",,5,1,1,17639,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,95,"CEMP~NATL"
"BAMN","AA31","2010","Estacade20101115NA",48.772,-3.983,,"Estacade","20101115",,,"RE101115",,5,1,1,160572,,,"ABUNDNR","nrcells/l",,,,,,,"T~S","2010","PP","ERID",,,,2810,"CEMP~NATL"
