"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE","MPROG"
"BAMN","AA31","2023","Portzic20230105NA",48.3589,-4.552,,"Portzic","20230105",,,"Portzic_20230105",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2232.634725,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230112NA",48.3589,-4.552,,"Portzic","20230112",,,"Portzic_20230112",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,139.919887,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230112NA",48.3589,-4.552,,"Portzic","20230112",,,"Portzic_20230112",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2234.66255,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230119NA",48.3589,-4.552,,"Portzic","20230119",,,"Portzic_20230119",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,79.085154,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230119NA",48.3589,-4.552,,"Portzic","20230119",,,"Portzic_20230119",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,1966.989722,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230127NA",48.3589,-4.552,,"Portzic","20230127",,,"Portzic_20230127",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,214.949392,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230127NA",48.3589,-4.552,,"Portzic","20230127",,,"Portzic_20230127",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,3627.777951,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230203NA",48.3589,-4.552,,"Portzic","20230203",,,"Portzic_20230203",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,129.780765,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230203NA",48.3589,-4.552,,"Portzic","20230203",,,"Portzic_20230203",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,5467.014731,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230210NA",48.3589,-4.552,,"Portzic","20230210",,,"Portzic_20230210",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,123.697292,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230210NA",48.3589,-4.552,,"Portzic","20230210",,,"Portzic_20230210",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,7673.287739,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230217NA",48.3589,-4.552,,"Portzic","20230217",,,"Portzic_20230217",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,198.726797,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230217NA",48.3589,-4.552,,"Portzic","20230217",,,"Portzic_20230217",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,6918.937041,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230226NA",48.3589,-4.552,,"Portzic","20230226",,,"Portzic_20230226",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,176.420728,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230226NA",48.3589,-4.552,,"Portzic","20230226",,,"Portzic_20230226",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,4779.582241,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230306NA",48.3589,-4.552,,"Portzic","20230306",,,"Portzic_20230306",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,227.116339,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230306NA",48.3589,-4.552,,"Portzic","20230306",,,"Portzic_20230306",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2816.648168,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230313NA",48.3589,-4.552,,"Portzic","20230313",,,"Portzic_20230313",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,119.641643,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230313NA",48.3589,-4.552,,"Portzic","20230313",,,"Portzic_20230313",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,1336.336316,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230318NA",48.3589,-4.552,,"Portzic","20230318",,,"Portzic_20230318",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,210.893743,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230318NA",48.3589,-4.552,,"Portzic","20230318",,,"Portzic_20230318",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,1180.193833,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230327NA",48.3589,-4.552,,"Portzic","20230327",,,"Portzic_20230327",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,369.064051,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230327NA",48.3589,-4.552,,"Portzic","20230327",,,"Portzic_20230327",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,1516.812693,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230403NA",48.3589,-4.552,,"Portzic","20230403",,,"Portzic_20230403",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,150.05901,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230403NA",48.3589,-4.552,,"Portzic","20230403",,,"Portzic_20230403",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2794.342099,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230411NA",48.3589,-4.552,,"Portzic","20230411",,,"Portzic_20230411",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,243.338935,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230411NA",48.3589,-4.552,,"Portzic","20230411",,,"Portzic_20230411",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,6136.196802,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230417NA",48.3589,-4.552,,"Portzic","20230417",,,"Portzic_20230417",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,225.088515,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230417NA",48.3589,-4.552,,"Portzic","20230417",,,"Portzic_20230417",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,4179.346202,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230424NA",48.3589,-4.552,,"Portzic","20230424",,,"Portzic_20230424",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,202.782446,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230424NA",48.3589,-4.552,,"Portzic","20230424",,,"Portzic_20230424",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,3771.753487,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230502NA",48.3589,-4.552,,"Portzic","20230502",,,"Portzic_20230502",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,73.00168,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230502NA",48.3589,-4.552,,"Portzic","20230502",,,"Portzic_20230502",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2703.089999,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230510NA",48.3589,-4.552,,"Portzic","20230510",,,"Portzic_20230510",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,267.672828,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230510NA",48.3589,-4.552,,"Portzic","20230510",,,"Portzic_20230510",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,6397.786156,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230515NA",48.3589,-4.552,,"Portzic","20230515",,,"Portzic_20230515",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,365.008402,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230515NA",48.3589,-4.552,,"Portzic","20230515",,,"Portzic_20230515",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,8814.952907,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230523NA",48.3589,-4.552,,"Portzic","20230523",,,"Portzic_20230523",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,221.032866,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230523NA",48.3589,-4.552,,"Portzic","20230523",,,"Portzic_20230523",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,8492.528819,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230602NA",48.3589,-4.552,,"Portzic","20230602",,,"Portzic_20230602",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,235.227637,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230602NA",48.3589,-4.552,,"Portzic","20230602",,,"Portzic_20230602",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,14077.15737,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230610NA",48.3589,-4.552,,"Portzic","20230610",,,"Portzic_20230610",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,188.587674,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230610NA",48.3589,-4.552,,"Portzic","20230610",,,"Portzic_20230610",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,15050.51311,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230615NA",48.3589,-4.552,,"Portzic","20230615",,,"Portzic_20230615",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,208.865919,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230615NA",48.3589,-4.552,,"Portzic","20230615",,,"Portzic_20230615",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,11609.29501,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230622NA",48.3589,-4.552,,"Portzic","20230622",,,"Portzic_20230622",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,316.340615,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230622NA",48.3589,-4.552,,"Portzic","20230622",,,"Portzic_20230622",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,12738.79323,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230701NA",48.3589,-4.552,,"Portzic","20230701",,,"Portzic_20230701",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,242.059481,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230701NA",48.3589,-4.552,,"Portzic","20230701",,,"Portzic_20230701",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,13260.9866,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230710NA",48.3589,-4.552,,"Portzic","20230710",,,"Portzic_20230710",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,89.077889,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230710NA",48.3589,-4.552,,"Portzic","20230710",,,"Portzic_20230710",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,1971.332412,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230717NA",48.3589,-4.552,,"Portzic","20230717",,,"Portzic_20230717",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,342.756225,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230717NA",48.3589,-4.552,,"Portzic","20230717",,,"Portzic_20230717",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,29833.34689,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230721NA",48.3589,-4.552,,"Portzic","20230721",,,"Portzic_20230721",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,178.155778,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230721NA",48.3589,-4.552,,"Portzic","20230721",,,"Portzic_20230721",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2838.873591,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230731NA",48.3589,-4.552,,"Portzic","20230731",,,"Portzic_20230731",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,346.629177,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230731NA",48.3589,-4.552,,"Portzic","20230731",,,"Portzic_20230731",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,28510.73389,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230807NA",48.3589,-4.552,,"Portzic","20230807",,,"Portzic_20230807",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,199.457012,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230807NA",48.3589,-4.552,,"Portzic","20230807",,,"Portzic_20230807",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,3551.496702,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230816NA",48.3589,-4.552,,"Portzic","20230816",,,"Portzic_20230816",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,505.420196,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230816NA",48.3589,-4.552,,"Portzic","20230816",,,"Portzic_20230816",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,32861.99511,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230822NA",48.3589,-4.552,,"Portzic","20230822",,,"Portzic_20230822",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,180.092254,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230822NA",48.3589,-4.552,,"Portzic","20230822",,,"Portzic_20230822",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,4238.945628,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230828NA",48.3589,-4.552,,"Portzic","20230828",,,"Portzic_20230828",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,776.526814,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230828NA",48.3589,-4.552,,"Portzic","20230828",,,"Portzic_20230828",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,43919.27219,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230905NA",48.3589,-4.552,,"Portzic","20230905",,,"Portzic_20230905",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,131.680358,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230905NA",48.3589,-4.552,,"Portzic","20230905",,,"Portzic_20230905",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,4984.488828,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230912NA",48.3589,-4.552,,"Portzic","20230912",,,"Portzic_20230912",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,1347.787189,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230912NA",48.3589,-4.552,,"Portzic","20230912",,,"Portzic_20230912",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,32068.04002,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230920NA",48.3589,-4.552,,"Portzic","20230920",,,"Portzic_20230920",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,180.092254,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230920NA",48.3589,-4.552,,"Portzic","20230920",,,"Portzic_20230920",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,6706.015856,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230926NA",48.3589,-4.552,,"Portzic","20230926",,,"Portzic_20230926",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,830.748138,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20230926NA",48.3589,-4.552,,"Portzic","20230926",,,"Portzic_20230926",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,10937.21558,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231004NA",48.3589,-4.552,,"Portzic","20231004",,,"Portzic_20231004",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,151.045116,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231004NA",48.3589,-4.552,,"Portzic","20231004",,,"Portzic_20231004",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,7813.68004,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231011NA",48.3589,-4.552,,"Portzic","20231011",,,"Portzic_20231011",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,635.164078,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231011NA",48.3589,-4.552,,"Portzic","20231011",,,"Portzic_20231011",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,18084.74793,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231020NA",48.3589,-4.552,,"Portzic","20231020",,,"Portzic_20231020",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,230.440626,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231020NA",48.3589,-4.552,,"Portzic","20231020",,,"Portzic_20231020",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,7228.864334,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231025NA",48.3589,-4.552,,"Portzic","20231025",,,"Portzic_20231025",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,346.629177,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231025NA",48.3589,-4.552,,"Portzic","20231025",,,"Portzic_20231025",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,11264.48,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231110NA",48.3589,-4.552,,"Portzic","20231110",,,"Portzic_20231110",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,484.118962,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231110NA",48.3589,-4.552,,"Portzic","20231110",,,"Portzic_20231110",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,10788.10694,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231117NA",48.3589,-4.552,,"Portzic","20231117",,,"Portzic_20231117",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,832.684614,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231117NA",48.3589,-4.552,,"Portzic","20231117",,,"Portzic_20231117",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,16111.47904,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231124NA",48.3589,-4.552,,"Portzic","20231124",,,"Portzic_20231124",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,263.360715,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231124NA",48.3589,-4.552,,"Portzic","20231124",,,"Portzic_20231124",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,5034.8372,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231201NA",48.3589,-4.552,,"Portzic","20231201",,,"Portzic_20231201",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,145.235689,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231201NA",48.3589,-4.552,,"Portzic","20231201",,,"Portzic_20231201",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,8952.327838,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231211NA",48.3589,-4.552,,"Portzic","20231211",,,"Portzic_20231211",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,342.756225,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231211NA",48.3589,-4.552,,"Portzic","20231211",,,"Portzic_20231211",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2722.68504,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231219NA",48.3589,-4.552,,"Portzic","20231219",,,"Portzic_20231219",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,296.280805,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231219NA",48.3589,-4.552,,"Portzic","20231219",,,"Portzic_20231219",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,3878.76112,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231227NA",48.3589,-4.552,,"Portzic","20231227",,,"Portzic_20231227",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,594.498085,"CEMP~NATL"
"BAMN","AA31","2023","Portzic20231227NA",48.3589,-4.552,,"Portzic","20231227",,,"Portzic_20231227",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,19943.76474,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230104NA",43.3267,3.66167,,"Sete","20230104",,,"Sete_20230104",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,335.182257,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230104NA",43.3267,3.66167,,"Sete","20230104",,,"Sete_20230104",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,7666.76378,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230104NA",43.3267,3.66167,,"Sete","20230104",,,"Sete_20230104",,,2,2,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,5708.705404,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230124NA",43.3267,3.66167,,"Sete","20230124",,,"Sete_20230124",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,114.555961,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230124NA",43.3267,3.66167,,"Sete","20230124",,,"Sete_20230124",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,6529.689794,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230124NA",43.3267,3.66167,,"Sete","20230124",,,"Sete_20230124",,,2,2,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,5823.261366,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230202NA",43.3267,3.66167,,"Sete","20230202",,,"Sete_20230202",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,154.862688,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230202NA",43.3267,3.66167,,"Sete","20230202",,,"Sete_20230202",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,6169.050656,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230202NA",43.3267,3.66167,,"Sete","20230202",,,"Sete_20230202",,,2,2,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,4264.027448,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230214NA",43.3267,3.66167,,"Sete","20230214",,,"Sete_20230214",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,165.469722,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230214NA",43.3267,3.66167,,"Sete","20230214",,,"Sete_20230214",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,2395.068154,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230302NA",43.3267,3.66167,,"Sete","20230302",,,"Sete_20230302",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,301.23975,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230302NA",43.3267,3.66167,,"Sete","20230302",,,"Sete_20230302",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,7480.079991,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230313NA",43.3267,3.66167,,"Sete","20230313",,,"Sete_20230313",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,782.799069,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230313NA",43.3267,3.66167,,"Sete","20230313",,,"Sete_20230313",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,21530.1565,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230313NA",43.3267,3.66167,,"Sete","20230313",,,"Sete_20230313",,,2,2,345515,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,3409.100552,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230328NA",43.3267,3.66167,,"Sete","20230328",,,"Sete_20230328",,,2,2,17639,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,99.706114,"CEMP~NATL"
"BAMN","AA31","2023","Sete20230328NA",43.3267,3.66167,,"Sete","20230328",,,"Sete_20230328",,,2,2,160572,,,"ABUNDNR","nrcells/l",,,,,,"T~S","2023","PP","ERID",,,,16097.23397,"CEMP~NATL"
