RLABO;SHIPC;CRUIS;STNNO;LATIT;LONGI;POSYS;STATN;SDATE;STIME;WADEP;SMPNO;FINFL;SMVOL;MNDEP;MXDEP;SPECI;TRPHY;STAGE;PARAM;MUNIT;QFLAG;ALABO;METOA;METFP;SLABO;SMTYP;PURPM;MYEAR;DTYPE;RLIST;SIZCL;SIZRF;SFLAG;VALUE;MPROG;RESP_RESULTAT
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;106673;;LV-MG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.062;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;106673;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;28.287;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;106733;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;4.611;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;52.586;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;1086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;4.984;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;1100;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1141.931;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;1102;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;36.012;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;1128;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1.994;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;128586;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;7.975;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;1337;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1.994;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;13704;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;160;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;137687;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;13.956;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;1379066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;36.012;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230425NA;48.166;-4.783;;PNMI_D3;20230425;;;D3_2023-04-25_SURFACE;;;0;5;51;;LV-VE;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.249;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.404;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;10194;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;2.02;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;103354;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;512.323;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;103356;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;303.03;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;104074;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1306.667;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;104079;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;712.727;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;104080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1.212;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;104081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;168.081;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;104106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;558.384;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;105;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;32.323;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;106264;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;746.667;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;106422;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1333.333;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1066;;NP;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;239.192;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;6.465;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;106673;;LV-MG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.404;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;106673;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;86.465;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;106733;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;19.394;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;283.636;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;88.081;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1100;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;5820.606;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1102;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;77.576;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;6.465;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1128;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;19.394;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1135;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;13.737;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1207;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;13.737;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;123082;;LV-PU;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.808;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;123084;;LV-PU;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;19.394;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;128569;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;19.394;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;128586;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;51.717;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1337;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;58.182;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;135338;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;66.667;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;13704;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;148.687;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;137214;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1.212;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;137687;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;25.859;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;1379066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;45.253;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;2081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;21.01;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;51;;LV-VE;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1.212;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230606NA;48.166;-4.783;;PNMI_D3;20230606;;;D3_2023-06-06_SURFACE;;;0;5;882;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.404;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;15.238;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;10194;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.762;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;103354;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;12.19;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;103356;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;172.19;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;104074;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1993.143;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;104079;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;59.429;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;104081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;57.905;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;104086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;3.048;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;104092;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;3.048;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;104106;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;12.19;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;105;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;115.81;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;106264;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;512;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;106422;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;1990.095;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1066;;NP;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;149.334;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;16;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;106673;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;21.333;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;106733;;LV-ZO;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;27.429;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;106734;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;70.095;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1078;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;6.095;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1086;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;15.238;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1100;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;2876.952;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1102;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;147.81;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1135;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.762;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;117034;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;71.619;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;11707;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.762;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1205;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;19.81;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1207;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;3.81;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;123082;;LV-PU;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;111.238;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1248;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;3.048;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;128569;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;7.619;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;128586;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;12.19;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1337;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;65.524;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;135338;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;76.19;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;13704;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;353.524;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;137214;;JV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.762;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;137214;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;55.619;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;137687;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;18.286;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1379066;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;38.095;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;1806;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;9.143;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;2081;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;7.619;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;882;;LV;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;3.048;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320230706NA;48.166;-4.783;;PNMI_D3;20230706;;;D3_2023-07-06_SURFACE;;;0;5;882;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;19.81;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;1;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.103;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;10194;;EG;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;0.308;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;103354;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;210.462;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;103356;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;303.795;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;104074;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;36.103;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;104079;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;15.59;CEMP~NATL;
BAMN;AA31;2023;PNMI_D320231009NA;48.166;-4.783;;PNMI_D3;20231009;;;D3_2023-10-09_SURFACE;;;0;5;104080;;NS;ABUNDNR;nr/m3;;;IMA-ZS;;;;T~S;2023;ZP;ERID;;;;6.769;CEMP~NATL;
